P,X,M,Y,Q
-1.5860055111798799,-0.7471961443613042,-2.6984721821656183,-2.110026027089766,-0.3877613812514733
-0.31021591232598905,-0.1496787355798143,-0.16204859264105598,-0.6787696658560256,-0.29287767521558505
-0.7064656917279047,0.2584426917467058,-1.0745683533756878,-0.5420044514474417,-0.6367058490770515
-0.5738269261173184,0.1390206520324288,-0.5544210369708059,1.569212814944978,0.5362307375656166
0.510766094669209,-1.1626517578354667,-1.4133176329074544,-1.766680220809486,-0.22656984880390607
-0.4621599987116776,-0.5215305922149565,-1.036881577299179,-0.7451075776473549,-0.8282388446153703
0.9695413365236639,0.6900196510452242,0.9776222782491234,0.0728093963844092,-0.5715828109845513
0.36905132852584965,0.06678343511127607,1.2206659638540929,-0.0031026746348418177,0.6308037364228393
0.0652503150110241,0.4345094007088788,0.43095031554148755,-0.06754907894581497,0.3738432460189404
-1.3133249604568349,-1.8062522525413764,-1.314108907188744,-0.8040612867112997,-1.18997386549897
-0.3075731477255664,-0.7693643904183112,0.01344958941205232,-2.7425520203392058,-1.9477940034143526
0.6452860552702591,0.1940119715707018,0.032970628072651886,1.0999528890168537,-0.08363160170136924
0.280778681173784,-0.9074675653203634,-1.2598313570636996,-0.522157272485798,-1.4948869972339853
0.3155087146519198,0.414177715070165,0.40430579918440684,-0.05628875465609573,0.25056674399409784
-0.34266448609066685,0.8255089915359888,0.10052457009098492,0.24002805758431633,1.9258071741459832
1.006609230651973,1.5627789968369614,1.1588757080101653,1.9805961922203061,-0.16194488393118234
0.12248074404026468,0.7506732072836462,1.5858548438542308,2.3407094679170517,1.1014874776613757
-1.681239602282505,-0.5375607336768553,-2.0464365008262746,-1.485927466210097,0.05727859991401252
0.24093960582680335,-0.5787810313034266,0.18377964617727016,0.3642476294788601,-0.6462468476507846
0.2819357735484387,0.7673418251810042,0.6160292890706298,3.095301478279311,1.3552484818966188
-0.10239876267850398,-1.972761902860779,-0.8499299605625439,-4.349862393171048,-2.29696017642608
0.8166771727274312,1.9541622009730553,1.8007354906712552,3.5553858244220926,0.5613452897921851
-1.1743872373628657,0.15421903234272993,-2.2008138581381593,-1.034233422399641,-0.37541181822970016
0.5725071290363025,0.964396707426066,1.186659739585919,0.6272320059761402,1.1893628434730774
-1.0001270907448239,-0.42417101553284114,-2.3088078421072424,-0.9117607107489304,-0.08362019028079093
-0.01680426811023883,-0.5492716971212329,0.4132286515537765,-0.4576159320970653,-0.004393992321556128
-0.41645426108788275,-0.20074328704954683,-0.755637444556684,0.11808752347685791,0.0558883181836826
-0.6439347410972368,-0.8636833603384075,-0.6792000468671261,-0.7209219183856113,-1.4313149264322766
1.9955623265562255,0.7953472194134723,1.4832561803970368,0.7679656737799849,2.5127256690769704
-0.2715861906607811,0.2457315081862873,-0.012942835715837778,0.010061344304733683,-0.27875618730884244
0.5145394405683971,-0.046400207601183074,-0.3397510458669235,-0.5358037728613445,-1.5577409645613842
-0.005363608287680284,-1.0614470638187725,-0.7705255358652531,-1.1821970239813515,-1.1185295652328289
-0.42501680159732513,0.0006644352628773498,0.6134559780567148,1.2226783833888253,-0.12055668191136959
-0.4163414020878318,0.6372937161759601,0.13357307666261414,-0.06370230514950115,1.7851848147753633
0.2174724521142582,-0.5972971434709202,-1.3550779744259465,-1.515166016038538,-0.3937806525617583
1.5670314013045639,0.10660445619442593,0.7141530918462189,-0.8465603017507417,-0.7560370788050588
0.6053960005676006,0.03502070954141345,-1.4991943424358969,-1.7015422196641037,-0.7780129974431139
-0.9325966452553437,-0.8536007688034071,-2.2817748268796763,-3.1285206358362694,-1.1725611245850829
-0.6656180749371634,0.562524479915972,-0.7420117963341184,-0.36112427376616413,-0.7871494019616116
-0.28363722903915256,0.6947034476219566,-0.9234221360828601,-0.3464041062950757,-0.08262645069856522
0.6512804376673128,-0.8234647143667169,-0.7093272310250361,-2.9281563515098843,-1.0800263172764348
-0.48766225940450697,-0.02150516581713796,0.09359312202488979,0.1998547048116329,-0.4708352410514183
0.5499676072110183,1.0170055427891924,1.545935027408333,0.6198900121840822,1.0526984587147383
-0.9089252744196851,-0.3580578284970404,-1.3652145276448922,-0.8700899888039318,-1.7247602974391603
-1.4358189968665656,-0.28200057322764105,-0.6267279133210188,-0.4367718108637719,-1.0559577122306312
0.03289056333302036,-1.6492733591383,-0.8805461465779671,-1.4941791703453444,0.010023043231932816
0.04595132390986415,-0.6901204435989212,-0.09049406451692943,-0.3943863223985536,-0.19329893238631246
-0.03940159325715085,-0.9357867924335561,-0.7062186847583544,-0.8353987920032658,-0.2982742679522712
-0.48994335181265514,1.068180852320293,-1.7483652642214162,-0.17274159418405413,0.9221091612189772
-0.9707043211171814,-1.1562953208224847,-2.7896181190312683,-1.1709960043785586,-0.22604307510072785
0.34008317338895133,-0.642546590868933,-2.671964190607249,-2.14706039228382,-2.3559915154476783
-1.603521635636873,0.6470053295035307,1.0215628180949239,1.0591218069074828,0.29065237945800665
0.696137190770794,1.7767384099404109,1.011354839871083,1.6201424763067465,1.4711753807663204
-0.8668351753797966,0.2385210438233305,-0.2463070655020991,0.5021640390071751,0.3933289681011434
1.8071069441105188,2.7241528108870847,2.1402743015882226,4.2387328335525325,3.6734749737159236
0.591090124106341,-0.3332955006461251,-1.742535852980007,-0.8156645256935529,-0.08984059927493726
-0.5880786869983046,-1.118403047033286,-0.3393584983566228,-0.7648490339265683,-2.073371294318619
-0.8859101346736307,-0.6054158189301717,-0.816056036278644,-0.5135859259667978,-1.3923266213673662
-0.9155773692282148,-1.0243773253782251,-1.8174272348353688,-2.728466634571072,-0.6823235317415799
-1.3479446060050837,-0.617913203005633,-1.6572979288141103,-3.0814970013868246,-1.142917026956072
0.7962512657666172,-0.7489134559663744,-0.5977709061352885,-1.0448570948370124,-0.9400586051469542
-1.6516851439515876,-1.8180288371497695,-1.6132233729962673,-1.0812936571971596,-2.1734689462397494
0.5622960137191485,-0.11085252411567637,-0.42378134625122954,1.2592481110491334,0.7592680652497439
0.3576252127863558,-0.2581241760103177,0.7090054387601054,1.5228488814269159,-0.2708837699515294
0.3121760909475434,1.0086960160197955,0.13266761583316566,2.147321686412108,1.736565441667503
0.4272522244834257,1.259933013561541,1.3537491507726482,1.9999851447566943,2.61150585239272
-0.8487566193724856,0.14033180481343155,0.12158433669028418,-1.1334917425664606,0.37189722350825116
0.002950394126772221,-1.0626681127681548,-1.1002050341422756,-0.6283068510855125,-0.011348727951356441
0.7977149195861633,0.42013821895025216,-0.3588173002834327,0.16997036926441528,0.20244834500155112
0.7331981288072782,-0.9470726074745726,0.8676675804103056,-0.5078134439249484,0.9373336963231951
0.8063994398579886,0.4624055192551551,1.4229372637136073,2.2637034681716015,0.6777900928021998
-0.3687837668946255,-0.22534032062578566,-1.0314461719410628,-0.9535571736293472,-1.4820949100301999
-1.4641177416016646,0.33933158045149925,-0.5512756038749128,-0.43993272425266966,-0.2996177027030346
-0.43174636210354594,0.4782157498007097,0.7152867926831189,0.8224192653158331,-0.7280839833368435
0.7598990025641149,0.32186840850436665,0.8250161326234601,2.420219284956337,1.416214094334131
0.6014045269980106,1.6006407233818367,2.031269119594072,3.043540197079058,3.0663393624010293
-1.3086534405420915,-0.4214936403330292,-1.0637903391464913,-0.47035516523081067,0.026876552159333766
-0.10223316847090214,-0.7216009379642513,-1.45679176607402,-0.46117096815399594,-2.6179250624899133
-0.31510259278940106,0.9863366752531488,0.11547740287584307,0.9687587497871734,0.9846408969708287
-0.8664588142955584,-1.1198995123108397,-0.5669635455791184,-2.3316744775336447,-0.41862714097208786
-0.42614967300820517,-0.0979317614512292,-0.7861160917667069,-0.9599522923762456,-0.4707408286879344
-0.11234444090023708,0.9520795601212367,1.740872745822908,1.886108695511638,2.5173402255257393
1.0469122171476293,1.9153738891303829,2.2138780501814117,3.5807763915305353,2.3654353934849253
1.756413885402389,2.98711106519685,3.042224255186526,3.3861973436915465,3.2549213696492374
0.31594306940305095,0.7666937909854852,0.21155537247961043,-0.006151122132322495,0.12696994503720027
-0.2788108404183267,0.5362550578854948,0.5283130350856704,0.30544438830643933,0.646476921816121
-0.022642401936720482,1.3387852332586996,0.69734807229219,0.9137927131955603,0.5980127405352295
-1.1749739411235445,-0.8317957090295774,0.12899487261728715,-2.5337831884124573,-1.563589017856571
0.420956422197866,0.3727313995914889,-0.3366927406252911,0.9827524732152917,1.085265933738015
0.13608503657223148,1.4650944102860717,0.4120871386073166,0.10876985774509818,1.3566357362725787
0.2636847931374895,1.2036526444763147,1.5695428085065655,1.0259012888285055,0.40653519283377015
-0.2675652105547312,-0.014157336174839802,-1.8412920216359263,-1.2680676800291,0.08924103580716891
0.7451261331814506,2.036634263219731,2.5773362032750486,2.9244751495259695,1.8083123685211508
0.49000741589245284,-0.22035135532389172,1.2374913327645123,-0.3354988374244233,2.0018630167819174
-0.4093333064464692,0.02950569842256945,0.4597743311316268,0.5703389758313145,-0.08826594805251525
-0.4700717887632762,-0.3342328415223816,-0.6981497111296855,-0.9207749540633734,-1.3768215560749317
-0.21316598270194553,-0.6034260308546553,0.662478492060637,-1.0645881441107392,-1.1008966224530714
0.3940750935737546,-0.23846192338372854,-0.2111586575251741,0.07486177351589784,0.17872285598700993
-3.73906469402997,-1.302735303634381,-1.7355962571190382,-0.5572585267701731,-1.0693011199957094
-0.04198860084851126,0.4316520680858185,-0.6374450236645768,0.756164655955013,1.2257414752116558
0.3661988278544065,-0.04494116990312452,-0.8463995292312737,0.04944361797812946,-0.9654735135580277
-0.06186394248613442,2.3142862295920326,2.421310631561624,2.493064434076842,2.5804669859154066
-1.5060130442148154,-2.6922575530217556,-1.5124117622256144,0.06712204263055943,-1.9141794223614657
0.2603009443871616,-0.9573042388691478,-0.39059435164201695,-0.6914477164449813,-1.0385830288995679
-1.6200979179790147,-1.598968237785277,-4.068267253295886,-4.553750108439828,-1.652301742828523
0.029052819351734097,-1.318740890530143,-1.2732421417660555,-1.644631574068789,-0.8348984189370942
1.8095899608858845,1.1603111078776536,1.2016951888938268,1.1937659927135373,1.1729780048535197
1.568976790475525,0.10101978665207456,-1.6943821467825693,0.02200174021656065,0.008564654459566202
0.07056014046060045,-0.22308506936447486,-0.35034765729050604,-1.2730588452833556,0.0076288734903234845
-0.030730188013767718,0.22376110139783145,0.3129466933788456,0.28807303150981173,0.29239572177796225
1.788619879002154,0.41549972896239973,3.0701069676794184,1.7379253575009148,-0.2285338641879231
-0.5749061086320991,-0.7186745781440667,-1.5421542675561883,-1.8742362627592934,0.6047011008978207
0.05911365103916322,0.7917844253523522,0.6033805412325347,-0.16380050767619148,1.4620272832731285
0.5417903355442079,1.0924947399829543,1.0179066543059883,1.1948734445263038,-0.13428468954660078
-0.6378866179947653,-1.5033471835800674,-0.35513248767261985,-1.3630411123396082,-0.21173425648790312
-0.2750135741688499,0.17391102308100118,-1.0660999564823328,-1.0049227295311502,-1.0514181681003074
-1.1171695146433125,-1.121279137093732,-1.6784646335994065,-2.9764198689565937,-1.655893738591433
1.9440657936097292,1.9418604268688928,2.257800627062992,4.213893634124307,1.636120592312799
0.20340755360913007,1.335253732415659,0.016178574841332338,0.3475587899790984,-0.15073213888152925
2.968164546745293,0.6046662424349054,1.5564648535535617,0.8815312967403418,0.6872423881868291
0.5508801142979796,0.04262596434231214,1.0961705385068883,0.17266269517933663,-1.7771771763510358
0.8010404781257885,-0.06753538939350956,-0.037977367671728546,0.25561852713470284,-0.4057762095471016
1.1234754921188097,-0.3174130076893332,-0.9791409569891227,-2.40985014609973,-0.24964474001134596
1.6363744248283192,0.5212309611712111,1.4327535730747891,1.7475990971133177,0.5404456614925587
-0.06759077478478114,-0.5845046176973703,0.5361684100553769,0.17585395023805034,0.6398493865228536
-0.49525625565690623,-1.3214772862106556,-1.0446970255015118,-1.1347972689511894,0.3737669709409872
-1.6833338204934123,0.6706308947318025,-0.4635163763170338,0.2497960821673257,-0.5176381998202917
0.581017638532286,0.7199131841611559,0.7820016302834041,0.25858160002550923,1.0223689638781357
0.2524814542599489,-1.4546547589426144,-2.496340251309561,-3.2094877680092764,-0.9001060963574747
0.44958892353427093,0.698355771028287,1.0385609555990722,-0.15736609154476255,0.0013405955707864181
0.11950123690942764,-0.507330776097778,-0.9283479013022491,0.1553715379042856,0.4407774920693523
-1.3943474707052474,-2.7733068451813514,-1.8941564086015181,-3.005958085006857,-1.266780108289415
0.011141022026794812,-0.08082892302279307,-0.3439072431361059,-1.623855590656048,-0.44791971484745946
0.4639952093166496,0.009036542520919233,0.5031192517222197,1.4396157043477789,1.1500940171502645
-1.657720008346947,-1.2876297056281163,-0.6597710344236749,-2.0645803701605923,-1.5844161251671176
-0.3550699149162053,-0.3217363419881769,0.46250009396686276,-0.4350115033956634,-1.6585606959301584
0.8864863364282716,-1.5133253511121239,-1.009897609587192,-2.8721435403509417,-0.8590404541797495
0.9207247205836888,1.0397509197227743,1.204487956208805,2.706974506672494,0.6991448077419291
-0.131546523808477,0.37574972428282466,1.0251978834601991,0.6989953730609604,0.2771503955853326
1.9288713112958877,-0.09443220590498669,0.09482234654634092,-0.6145281975027573,0.9064002224998036
-0.7699596186561581,-2.4908724735219816,-2.2037219564046215,-3.8451040102890897,-1.2574845494613078
0.03824781483469032,1.3117946006003296,-0.5000910726486909,0.5422576224644903,1.6628773420898415
-0.924885463622059,-1.5908391589489952,-2.694208304754145,-2.06213524883378,-0.6474198233497455
0.6035823074806087,-1.018357491958418,1.210589958201082,1.0039761669120333,0.0024246173404243454
0.03508446954379881,0.23083377576905043,0.09806897909712206,-0.227831783355252,-0.03728502960481525
-0.11519332785191212,-0.07047914061481964,0.4429407554059689,-0.1940115377365869,-1.016818292626503
0.6973589881147091,1.1311113029493345,1.1903456161545773,1.3301583562782984,1.1017412534102076
1.256062522790759,1.5014995251095282,2.541780107695271,1.7166797265161629,1.7926221238977327
0.03210854703284494,0.5327577434401324,0.9067200943784094,1.0349666839375236,1.3827489418223577
-0.6384403051708479,-0.5760580448181198,-1.4266886586770537,-2.5723668592536626,-0.6411159802940309
-0.015510119313695963,-0.42169322356293903,-1.126046577799098,-2.1238747929078596,-0.5076566730284822
-0.9547873281047569,-1.3773118251398015,-0.33824211582624764,-0.4179349680357579,-1.1267384140762415
-0.17332437182289576,-0.20760426109716773,-0.6913693298002541,0.14735967465026534,1.2084613895929321
-0.5349939974189216,-1.1321360039917745,-2.8659104574451404,-3.3600250292073373,-1.5279922254916352
0.9183443467020244,0.6085836521494569,-0.5138188518959184,-0.19979532873413802,0.7285828503855427
-0.18479806292193052,-0.24341751107662263,-0.05656965027025898,-0.21048902031060188,-0.7099142024333522
0.39131924234142923,0.40650042828008554,1.756798425896326,1.1460303668616405,-0.06039070340576902
2.0079705810845145,1.8154408377132976,3.5099460660211284,1.9224334743878346,1.7255892457333124
-1.4547759342460231,-0.7334579366876947,-2.1183220325999574,-3.8599898164013258,-2.9774445087568475
0.8710868373876354,1.9631400462784214,3.2854255367152883,2.659285764923669,2.6907838760439087
-0.0748501021708138,0.09757118882269217,-0.07922029961768232,0.8836988475916828,1.0281751387227125
-1.0325810121416212,-0.4663846315033444,-0.8067277655590325,-0.9930326283611394,-1.184006167936686
0.4647689561476774,2.6261174252573465,2.957690152960401,3.9798826394135145,1.3062658546083508
-0.8483337049953414,-1.0459126708496282,-1.783945336587574,-2.161972721514673,-1.2789997808717317
1.3739031524735743,0.5056875224652687,3.53928430986437,1.3086321618314236,-0.5416287739121214
-0.30834474722883215,-0.07117650326646716,-0.2758302282078987,0.14372340392794258,-0.38872066157533325
0.6587696534553921,0.6124127052907405,-0.10008399897933973,0.9358850609953047,0.6728319164856539
0.8983220744328908,0.4373669580427354,0.19284647477757821,0.6841082033056736,-1.558485832131994
0.7962394789900372,0.2828242851934061,2.2311332110379096,1.8097475047166545,-0.35480439725794
1.6616173242680596,0.999114568573739,1.7684669333666538,0.9782155874701481,-0.6324958553206345
-0.5617585599000172,-0.5809266267345599,-1.7559222360030673,-1.3537436228087611,-0.8908507335102223
-0.3712580780397753,0.9044520976091581,1.0581242831359106,1.8778682613520918,1.921885020019745
0.8541051179589811,1.0818025301113705,2.773373743754962,2.4017386341345706,1.675872852666098
-0.3183507661802094,0.2658678311523548,-1.1991990234148873,-1.3694703599072189,1.2142017865276493
1.0896813134204772,-0.041730915452797834,-1.2982534622868276,-0.7597250576597376,-0.4802188956266309
-0.17055181279324563,-0.3717845193796854,0.3986574863876809,-0.6960970932853607,-1.5397085591819628
0.2420680693577469,0.2515234449328,1.0480137405366046,0.11712604742009147,-1.0826575044035087
-0.15737444372398168,-0.3176572639021906,0.09298458393273179,-0.15411078169255948,-0.590713008458124
0.5725768236958728,-0.16350348410970816,0.21946208243492563,-0.07179476926095861,0.3190695205544497
-0.466448512256209,0.16435757874129941,-1.1668171026122938,1.145445740692463,-0.12531947529895843
0.4676618796874527,2.5672621569018474,2.1416826333101553,3.492965330211865,4.577994600814575
-1.7773112932492714,-1.7364069694635247,-2.3557134319969544,-2.7510033022488525,-2.4416634440793565
1.0991418916706477,0.16241750752625622,-0.22692743556920625,-1.8328985310949557,0.5576720176367537
0.48733098109356543,1.460262829915092,2.19467714907913,2.832163310539304,2.1505262015206967
-0.07196542362182014,0.6157101806258921,0.125826542603296,0.03184902566809089,2.3463473123379748
0.43899239913563576,0.8460855970657034,0.7216175587090918,0.9878965877761642,1.1245742661288052
-0.673326027376508,-0.3309419913534108,-0.27325532332664526,0.054097824816748574,0.18363839457190947
-0.4229427961795286,1.7361100471674629,0.7306749412396232,1.8730100473091946,1.6186319945912988
0.39631870588141027,0.2112183805942264,0.07786885681410194,1.866729560219357,-0.13671836376166735
-0.36678216903904054,-0.3764943192423253,0.46101846802800994,1.5924431268063537,-1.3809412167025763
-0.519429457659279,0.8417264368426974,0.6062535599217698,0.5745640998429523,0.49884353130142367
-0.3271232613453748,-2.1474193785155653,-2.573137377528861,-1.6598295654595,-1.083715004571653
0.8994161476811691,-0.696826041008408,-0.3828887288671586,-1.1808550209965052,-0.6703093282453141
1.3970360546357592,1.1405081620035136,-0.2933994117337173,1.7242468129744464,2.149176170150734
2.622896813204479,0.7953946743587234,1.3565876178243301,-0.5757312076088512,-0.2933559463702622
-0.25525539032323485,1.472919243880485,1.1162827016327492,2.821455404414177,0.9324487510804521
0.1544847558497136,0.6756951689775732,0.15550856504497557,-1.0614089270360472,-0.44037715648762754
-1.2863994808441992,-0.19933972957788937,-1.507889865826582,-2.053207237436753,0.20477333120445385
-1.1992908553776123,-0.8203122558939951,-1.4416702320559462,-1.5750707443716636,-0.586246740294202
2.731484929603897,-0.25232280481942637,1.1783529798337133,-1.2625047421546434,-2.179704440749499
-0.6045924190083236,-0.7600507361091342,-1.2648889713016154,-1.188009503808599,-2.0229950264270418
-1.5060888804629855,-0.7858205737654287,-2.878626871599894,-2.269891883208119,-1.9817019969213212
0.2873291899872126,0.9190582411421879,-0.20387133625527143,-0.9290618981423902,0.00010558776037808415
-0.2805440670691215,-0.249458218302603,-0.7083933086647384,-2.0313894322212622,-0.0707150044608923
1.4431822556420577,0.21299264496664383,2.7809620608863272,2.7428151114174177,2.1367434352116472
-2.1681362263693016,-1.4870829473489589,-1.8074804071654167,-2.955262362078326,-3.128759477812083
-0.5782017608263659,-1.7763802074984816,-1.0088450726439353,-2.477310816411999,-1.4926155789356708
0.610896165336308,-1.3821987630170862,-1.0755467302866994,-1.6975053460866714,-0.6563729307925423
0.6988807297460818,1.343133401156508,2.506504056380598,2.335302245610945,2.3694992499217475
0.3315504578128823,-0.613620197637433,-1.475113518156598,-0.7218286373843412,-2.101781024346798
1.661926340550667,2.2265851609819727,2.633179953733978,3.3526345320808306,1.921306439696521
-0.14430017361447658,0.9494919135920872,0.7051444923126629,0.7748895479827573,-0.6547554101583608
-0.10100175978176193,-2.7285159978074147,-2.4049997535075294,-3.841609945314583,-1.2937717732374279
0.31008502537217486,0.07244849492785105,-0.9417650589875003,0.27698417407375875,0.31811965017444854
-0.8123474667006125,-0.6638185580624817,-0.7449877863781454,-1.2661003913342943,-1.3751644527247964
-0.5428323152002561,-0.873458216157627,0.39925319946268323,-1.013212713074898,0.2831418590841789
0.041679692037531746,0.6437026465851244,1.2437253583562244,-1.138375558174316,0.3949741853009175
1.172030940068689,0.08237020181857557,-0.14700969920228035,0.4139487264301891,0.43613283337675723
1.31308058110178,0.21232964717181624,-0.011387068076951778,-1.2329202949841376,0.8014484375446855
-1.4964213052608657,-1.4307862067005055,-1.1719053613530706,-1.7260356549570914,-0.5385252826550144
-0.8736856990288316,-1.130987252200323,0.9201794408711739,-0.2159896201491501,-1.7867697446538993
-0.19890873116948005,-0.7168275523092634,-1.6503959905289443,-1.261960529108514,-1.2497035583615188
0.7301536338032923,-0.3554921020879941,0.23220842904400776,2.0915507345133704,1.86846837490722
-1.2839161863427375,-1.2011659872260314,-2.967102677629641,-4.73963866700324,-1.223556091800584
1.4647195698300581,1.6771668139382208,2.585689554040421,1.0527595985934715,1.6427731652935909
-1.560372729317689,-1.946509622370729,-1.039813636542388,-3.1136718235120093,-3.235398391599624
-0.8566381198747931,-0.08561459786499637,0.8769313372499739,1.5633457207234875,-0.8428464926230157
1.0970399461051514,0.14355072700169424,1.1492893601520673,1.5593461437263003,-1.1557356546916397
-0.23452054039488043,-1.1159452597768,-0.9394426321384323,-0.9125674687976708,-1.6171990080075096
-0.39659275134287064,-0.9338220237422222,-0.43290649755047494,-2.8433085858387876,0.26999605599864096
0.8873331675691066,0.00912860920021663,2.1066092287931655,-0.4991012296674058,0.008061237061011056
0.06428590721567878,-1.5259360248117628,-0.4523983657681445,-1.3380992307979163,-0.5041273399292285
